name,type,zone,layer,x,y,z,r,wayPointName,conditionSpawn,version,country,clusterNum
5011_d_master_stigma,npc,ldf5a,0,1924.24,1911.16,335.28,0.83,,0,0,-1,1
5011_d_seller_food,npc,ldf5a,0,1920.07,1938.29,335.28,0.83,,0,0,-1,1
5011_d_spell_recharger,npc,ldf5a,0,1931.39,1924.96,335.28,0.83,,0,0,-1,1
5011_d_warehouse,npc,ldf5a,0,1921.74,1914.12,335.28,0.83,,0,0,-1,1
5011_l_exchange_v30abyss_29,npc,ldf5a,0,1922.40,1935.74,335.28,0.83,,0,0,-1,1
5011_l_holy_recharger,npc,ldf5a,0,1929.34,1927.50,335.28,0.83,,0,0,-1,1
5011_l_l_apseller_good1,npc,ldf5a,0,1989.87,1977.09,335.28,0.83,,0,0,-1,1
5011_l_l_component,npc,ldf5a,0,1987.44,1979.79,335.28,0.83,,0,0,-1,1
5011_l_l_exchange,npc,ldf5a,0,1980.03,1988.70,335.28,0.83,,0,0,-1,1
5011_l_l_exchange_v30abyss_35,npc,ldf5a,0,2002.49,1983.32,335.70,0.83,,0,0,-1,1
5011_l_l_material_pve,npc,ldf5a,0,2005.41,1979.88,335.70,0.83,,0,4001316,-1,1
5011_l_l_material_pvp,npc,ldf5a,0,2007.27,1977.68,335.70,0.83,,0,4001316,-1,1
5011_l_l_mercenary,npc,ldf5a,0,1977.35,1991.53,335.28,0.83,,0,4001316,-1,1
5011_l_l_specialbuyer,npc,ldf5a,0,1981.82,1986.77,335.28,0.83,,0,0,-1,1
5011_l_l_warehouse,npc,ldf5a,0,2000.69,1985.41,335.70,0.83,,0,0,-1,1
5011_l_master_stigma,npc,ldf5a,0,1924.24,1911.16,335.28,0.83,,0,0,-1,1
5011_l_seller_food,npc,ldf5a,0,1920.07,1938.29,335.28,0.83,,0,0,-1,1
5011_l_spell_recharger,npc,ldf5a,0,1931.39,1924.96,335.28,0.83,,0,0,-1,1
5011_l_warehouse,npc,ldf5a,0,1921.74,1914.12,335.28,0.83,,0,0,-1,1
5011_noshow_ownership_d,npc,ldf5a,0,1988.63,1801.31,333.11,0.98,,0,0,-1,1
5011_noshow_ownership_dr,npc,ldf5a,0,1988.63,1801.31,333.11,0.98,,0,0,-1,1
5011_noshow_ownership_l,npc,ldf5a,0,1988.63,1801.31,333.11,0.98,,0,0,-1,1
5011_noshow_resetchief,npc,ldf5a,0,1986.25,1800.54,333.11,0.98,,0,0,-1,1
5c_succubus_32_ae,npc,lf2,0,193.79,140.93,149.80,31.02,,0,0,-1,1
5c_succubuspath_31_ae,npc,lf2,0,210.56,119.46,150.00,3.42,lf2_NPCPathLF2_C3_5C5,0,0,-1
5c_succubuspath_31_ae,npc,lf2,0,171.97,124.55,150.00,3.42,lf2_NPCPathLF2_C3_5C4,0,0,-1
6011_d_exchange_v30abyss_29,npc,ldf5b,0,1450.71,687.03,123.66,0.97,,0,0,-1,1
6011_d_holy_recharger,npc,ldf5b,0,1450.74,689.62,123.60,0.97,,0,0,-1,1
6011_d_l_apseller_good1,npc,ldf5b,0,1430.44,684.38,144.83,0.97,,0,0,-1,1
6011_d_l_component,npc,ldf5b,0,1436.69,685.87,144.83,0.97,,0,0,-1,1
6011_d_l_exchange,npc,ldf5b,0,1437.13,689.12,144.83,0.97,,0,0,-1,1
6011_d_l_exchange_v30abyss_35,npc,ldf5b,0,1435.17,692.06,144.83,0.97,,0,0,-1,1
6011_d_l_material_pve,npc,ldf5b,0,1433.79,683.86,144.83,0.97,,0,4001316,-1,1
6011_d_l_material_pvp,npc,ldf5b,0,1431.93,692.72,144.83,0.97,,0,4001316,-1,1
6011_d_l_mercenary,npc,ldf5b,0,1431.03,697.14,144.83,0.97,,0,4001316,-1,1
6011_d_l_specialbuyer,npc,ldf5b,0,1429.06,690.60,144.83,0.97,,0,0,-1,1
6011_d_l_warehouse,npc,ldf5b,0,1428.40,687.37,144.83,0.97,,0,0,-1,1
6011_d_master_stigma,npc,ldf5b,0,1415.54,689.57,123.66,0.97,,0,0,-1,1
6011_d_seller_food,npc,ldf5b,0,1415.53,687.08,123.66,0.97,,0,0,-1,1
6011_d_spell_recharger,npc,ldf5b,0,1450.71,688.34,123.60,0.97,,0,0,-1,1
6011_d_warehouse,npc,ldf5b,0,1415.53,688.29,123.66,0.97,,0,0,-1,1
6011_l_exchange_v30abyss_29,npc,ldf5b,0,1450.71,687.03,123.66,0.97,,0,0,-1,1
6011_l_holy_recharger,npc,ldf5b,0,1450.74,689.62,123.60,0.97,,0,0,-1,1
6011_l_l_apseller_good1,npc,ldf5b,0,1430.44,684.38,144.83,0.97,,0,0,-1,1
6011_l_l_component,npc,ldf5b,0,1436.69,685.87,144.83,0.97,,0,0,-1,1
6011_l_l_exchange,npc,ldf5b,0,1437.13,689.12,144.83,0.97,,0,0,-1,1
6011_l_l_exchange_v30abyss_35,npc,ldf5b,0,1435.17,692.06,144.83,0.97,,0,0,-1,1
6011_l_l_material_pve,npc,ldf5b,0,1433.79,683.86,144.83,0.97,,0,4001316,-1,1
6011_l_l_material_pvp,npc,ldf5b,0,1431.93,692.72,144.83,0.97,,0,4001316,-1,1
6011_l_l_mercenary,npc,ldf5b,0,1431.03,697.14,144.83,0.97,,0,4001316,-1,1
6011_l_l_specialbuyer,npc,ldf5b,0,1429.06,690.60,144.83,0.97,,0,0,-1,1
6011_l_l_warehouse,npc,ldf5b,0,1428.40,687.37,144.83,0.97,,0,0,-1,1
6011_l_master_stigma,npc,ldf5b,0,1415.54,689.57,123.66,0.97,,0,0,-1,1
6011_l_seller_food,npc,ldf5b,0,1415.53,687.08,123.66,0.97,,0,0,-1,1
6011_l_spell_recharger,npc,ldf5b,0,1450.71,688.34,123.60,0.97,,0,0,-1,1
6011_l_warehouse,npc,ldf5b,0,1415.53,688.29,123.66,0.97,,0,0,-1,1
6011_noshow_ownership_d,npc,ldf5b,0,1532.04,830.54,97.36,0.77,,0,0,-1,1
6011_noshow_ownership_dr,npc,ldf5b,0,1532.04,830.54,97.36,0.77,,0,0,-1,1
6011_noshow_ownership_l,npc,ldf5b,0,1532.04,830.54,97.36,0.77,,0,0,-1,1
6021_d_exchange_v30abyss_29,npc,ldf5b,0,2639.81,2665.46,255.71,0.97,,0,0,-1,1
6021_d_holy_recharger,npc,ldf5b,0,2627.63,2673.13,255.71,0.97,,0,0,-1,1
6021_d_l_apseller_good1,npc,ldf5b,0,2692.43,2735.65,255.98,0.97,,0,0,-1,1
6021_d_l_component,npc,ldf5b,0,2694.49,2733.65,255.97,0.97,,0,0,-1,1
6021_d_l_exchange,npc,ldf5b,0,2690.34,2737.55,255.98,0.97,,0,0,-1,1
6021_d_l_exchange_v30abyss_35,npc,ldf5b,0,2688.53,2739.39,255.95,0.97,,0,0,-1,1
6021_d_l_material_pve,npc,ldf5b,0,2678.54,2749.16,255.95,0.97,,0,4001316,-1,1
6021_d_l_material_pvp,npc,ldf5b,0,2676.43,2746.61,255.95,0.97,,0,4001316,-1,1
6021_d_l_mercenary,npc,ldf5b,0,2664.61,2751.76,255.32,0.97,,0,4001316,-1,1
6021_d_l_specialbuyer,npc,ldf5b,0,2696.72,2731.56,256.03,0.97,,0,0,-1,1
6021_d_l_warehouse,npc,ldf5b,0,2709.02,2721.00,255.88,0.97,,0,0,-1,1
6021_d_master_stigma,npc,ldf5b,0,2636.19,2670.39,255.71,0.97,,0,0,-1,1
6021_d_seller_food,npc,ldf5b,0,2639.83,2661.74,254.94,0.97,,0,0,-1,1
6021_d_spell_recharger,npc,ldf5b,0,2631.38,2673.13,255.71,0.97,,0,0,-1,1
6021_d_warehouse,npc,ldf5b,0,2640.17,2642.99,255.50,0.97,,0,0,-1,1
6021_l_exchange_v30abyss_29,npc,ldf5b,0,2639.81,2665.46,255.71,0.97,,0,0,-1,1
6021_l_holy_recharger,npc,ldf5b,0,2627.63,2673.13,255.71,0.97,,0,0,-1,1
6021_l_l_apseller_good1,npc,ldf5b,0,2692.43,2735.65,255.98,0.97,,0,0,-1,1
6021_l_l_component,npc,ldf5b,0,2694.49,2733.65,255.97,0.97,,0,0,-1,1
6021_l_l_exchange,npc,ldf5b,0,2690.34,2737.55,255.98,0.97,,0,0,-1,1
6021_l_l_exchange_v30abyss_35,npc,ldf5b,0,2688.53,2739.39,255.95,0.97,,0,0,-1,1
6021_l_l_material_pve,npc,ldf5b,0,2678.54,2749.16,255.95,0.97,,0,4001316,-1,1
6021_l_l_material_pvp,npc,ldf5b,0,2676.43,2746.61,255.95,0.97,,0,4001316,-1,1
6021_l_l_mercenary,npc,ldf5b,0,2664.61,2751.76,255.32,0.97,,0,4001316,-1,1
6021_l_l_specialbuyer,npc,ldf5b,0,2696.72,2731.56,256.03,0.97,,0,0,-1,1
6021_l_l_warehouse,npc,ldf5b,0,2709.02,2721.00,255.88,0.97,,0,0,-1,1
6021_l_master_stigma,npc,ldf5b,0,2636.19,2670.39,255.71,0.97,,0,0,-1,1
6021_l_seller_food,npc,ldf5b,0,2639.83,2661.74,254.94,0.97,,0,0,-1,1
6021_l_spell_recharger,npc,ldf5b,0,2631.38,2673.13,255.71,0.97,,0,0,-1,1
6021_l_warehouse,npc,ldf5b,0,2640.17,2642.99,255.50,0.97,,0,0,-1,1
6021_noshow_ownership_d,npc,ldf5b,0,2609.22,2668.27,256.95,0.77,,0,0,-1,1
6021_noshow_ownership_dr,npc,ldf5b,0,2609.22,2668.27,256.95,0.77,,0,0,-1,1
6021_noshow_ownership_l,npc,ldf5b,0,2609.22,2668.27,256.95,0.77,,0,0,-1,1
6c_elementalair3_31_ae,npc,lf2,0,336.72,157.69,150.00,4.24,lf2_NPCPathLF2_C3_6C1,0,0,-1
6c_elementalair3_31_ae,npc,lf2,0,335.49,124.90,150.00,4.97,lf2_NPCPathLF2_C3_6C2,0,0,-1
6c_elementalair3_32_ae,npc,lf2,0,306.11,151.70,149.00,2.98,lf2_NPCPathLF2_C3_5C11,0,0,-1
6c_elementalair3_32_ae,npc,lf2,0,330.41,141.45,148.75,18.30,,0,0,-1,1
6c_elementalair3hard_32_ae,npc,lf2,0,302.59,163.11,151.00,2.34,lf2_NPCPathLF2_C3_5C9,0,0,-1
6c_elementalair3hard_32_ae,npc,lf2,0,291.42,141.52,151.00,4.81,,0,0,-1,1
7c_bat_32_ae,npc,lf2,0,206.32,302.04,30.10,9.43,lf2_LF2_C3_MobPath_G_7C_BAT_32,0,0,-1
7c_bat_32_ae,npc,lf2,0,305.32,153.31,30.10,13.00,,0,0,-1,3
7c_bat_32_ae,npc,lf2,0,145.93,297.44,30.10,14.00,,0,0,-1,3
7c_bat_32_ae,npc,lf2,0,387.86,289.10,30.10,15.38,,0,0,-1,3
7c_driton_32_ae,npc,lf2,0,191.34,174.15,30.10,27.57,,0,0,-1,2
7c_driton_32_ae,npc,lf2,0,301.15,374.86,30.10,67.77,,0,0,-1,2
7c_elementalair3_32_ae,npc,lf2,0,196.92,335.89,30.10,5.03,lf2_LF2_C3_MobPath_N_7C_elementalair3_32_1,0,0,-1
7c_elementalair3_32_ae,npc,lf2,0,312.07,303.35,30.10,5.03,lf2_LF2_C3_MobPath_N_7C_elementalair3_32_2,0,0,-1
7c_elementalair3_32_ae,npc,lf2,0,266.77,268.72,29.22,110.06,,0,0,-1,1
7c_gargoyle_32_ae,npc,lf2,0,359.73,201.65,30.10,3.14,lf2_LF2_C3_MobPath_N_7C_Gargoyle_32,0,0,-1
7c_gargoyle_32_ae,npc,lf2,0,289.16,203.43,30.10,3.14,lf2_LF2_C3_MobPath_N_7C_Gargoyle_32_4,0,0,-1
7c_gargoyle_32_ae,npc,lf2,0,352.86,311.50,30.10,3.14,,0,0,-1,2
7c_gargoyle_32_ae,npc,lf2,0,300.90,217.88,30.10,57.10,,0,0,-1,2
7c_sam_31_ae,npc,lf2,0,362.52,327.55,30.10,3.14,,0,0,-1,5
7c_sam_31_ae,npc,lf2,0,154.36,313.20,30.10,3.14,,0,0,-1,5
7c_sam_31_ae,npc,lf2,0,365.69,208.44,30.10,3.14,,0,0,-1,5
7c_sam_31_ae,npc,lf2,0,265.99,368.48,16.88,3.14,,0,0,-1,5
7c_sam_31_ae,npc,lf2,0,254.71,195.22,30.10,37.22,,0,0,-1,5
7c_succubus_32_ae,npc,lf2,0,340.76,202.45,30.10,3.70,lf2_LF2_C3_MobPath_N_7C_Succubus_32_2,0,0,-1
7c_succubus_32_ae,npc,lf2,0,296.52,258.35,30.10,3.70,lf2_LF2_C3_MobPath_N_7C_Succubus_32_1,0,0,-1
7c_succubus_32_ae,npc,lf2,0,217.21,311.41,30.10,100.33,,0,0,-1,1
7c_vivre_31_ae,npc,lf2,0,206.32,302.04,30.10,9.43,lf2_LF2_C3_MobPath_G_7C_BAT_32,0,0,-1
7c_vivre_31_ae,npc,lf2,0,164.95,276.38,30.10,26.79,,0,0,-1,2
7c_vivre_31_ae,npc,lf2,0,349.34,215.27,30.10,66.86,,0,0,-1,2
aarel,npc,housing_df_personal,0,2721.41,2159.66,344.69,1.41,housing_df_personal_NPC_Aarel_NP,0,0,-1
ab1_1011_airbomb_da_a,npc,ab1,2,2137.36,1928.24,2356.27,55.09,,0,0,-1,1
ab1_1011_airbomb_da_b,npc,ab1,2,2146.00,1907.53,2377.47,24.33,,0,0,-1,1
ab1_1011_airbomb_dr_a,npc,ab1,2,2137.36,1928.24,2356.27,55.09,,0,0,-1,1
ab1_1011_airbomb_dr_b,npc,ab1,2,2146.00,1907.53,2377.47,24.33,,0,0,-1,1
ab1_1011_airbomb_li_a,npc,ab1,2,2137.36,1928.24,2356.27,55.09,,0,0,-1,1
ab1_1011_airbomb_li_b,npc,ab1,2,2146.00,1907.53,2377.47,24.33,,0,0,-1,1
ab1_1011_airinterceptor_da,npc,ab1,2,2142.21,1943.60,2355.86,46.19,,0,0,-1,1
ab1_1011_airinterceptor_dr,npc,ab1,2,2142.21,1943.60,2355.86,46.19,,0,0,-1,1
ab1_1011_airinterceptor_li,npc,ab1,2,2142.21,1943.60,2355.86,46.19,,0,0,-1,1
ab1_1011_attacktower_da,npc,ab1,2,2082.71,1836.70,2311.26,22.91,,0,0,-1,4
ab1_1011_attacktower_da,npc,ab1,2,2195.63,1841.16,2310.93,26.66,,0,0,-1,4
ab1_1011_attacktower_da,npc,ab1,2,2079.63,2021.55,2313.97,28.69,,0,0,-1,4
ab1_1011_attacktower_da,npc,ab1,2,2197.72,2018.29,2312.54,32.09,,0,0,-1,4
ab1_1011_attacktower_dr,npc,ab1,2,2082.71,1836.70,2311.26,22.91,,0,0,-1,4
ab1_1011_attacktower_dr,npc,ab1,2,2195.63,1841.16,2310.93,26.66,,0,0,-1,4
ab1_1011_attacktower_dr,npc,ab1,2,2079.63,2021.55,2313.97,28.69,,0,0,-1,4
ab1_1011_attacktower_dr,npc,ab1,2,2197.72,2018.29,2312.54,32.09,,0,0,-1,4
ab1_1011_attacktower_li,npc,ab1,2,2082.71,1836.70,2311.26,22.91,,0,0,-1,4
ab1_1011_attacktower_li,npc,ab1,2,2195.63,1841.16,2310.93,26.66,,0,0,-1,4
ab1_1011_attacktower_li,npc,ab1,2,2079.63,2021.55,2313.97,28.69,,0,0,-1,4
ab1_1011_attacktower_li,npc,ab1,2,2197.72,2018.29,2312.54,32.09,,0,0,-1,4
ab1_1011_bonedrakenamed_50_ae,npc,ab1,2,2207.77,1951.95,2279.00,272.98,,0,0,-1,1
ab1_1011_boss_da_1,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_da_2,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_da_3,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_da_4,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_da_5,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_dr_1,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_dr_2,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_dr_3,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_dr_4,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_dr_5,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_li_1,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_li_2,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_li_3,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_li_4,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_boss_li_5,npc,ab1,2,2137.97,1930.92,2323.64,17.31,,0,0,-1,1
ab1_1011_cyclopsodnamed_51_al,npc,ab1,1,1923.84,2020.74,2202.00,6.14,ab1_Ab1_1011_MobPath_CyclopsOdNamed_51_1,0,0,-1
ab1_1011_defender_da_a,npc,ab1,2,2143.12,1900.46,2322.60,110.90,,0,0,-1,1
ab1_1011_defender_da_b,npc,ab1,2,2147.02,1869.56,2287.87,3.12,ab1_NPCPathAb1_1011_Guard2,0,0,-1
ab1_1011_defender_da_b,npc,ab1,2,2111.44,1885.02,2276.97,3.12,ab1_NPCPathAb1_1011_Guard1,0,0,-1
ab1_1011_defender_da_b,npc,ab1,2,2137.49,1760.13,2318.69,3.12,,0,0,-1,2
ab1_1011_defender_da_b,npc,ab1,2,2113.62,1960.19,2379.53,94.73,,0,0,-1,2
ab1_1011_defender_da_pr,npc,ab1,2,2134.71,1959.10,2309.19,1.56,,0,0,-1,1
ab1_1011_defender_da_wi,npc,ab1,2,2139.95,1930.47,2332.06,118.53,,0,0,-1,1
ab1_1011_defender_dr_a,npc,ab1,2,2143.12,1900.46,2322.60,110.90,,0,0,-1,1
ab1_1011_defender_dr_b,npc,ab1,2,2147.02,1869.56,2287.87,3.12,ab1_NPCPathAb1_1011_Guard2,0,0,-1
ab1_1011_defender_dr_b,npc,ab1,2,2111.44,1885.02,2276.97,3.12,ab1_NPCPathAb1_1011_Guard1,0,0,-1
ab1_1011_defender_dr_b,npc,ab1,2,2137.49,1760.13,2318.69,3.12,,0,0,-1,2
ab1_1011_defender_dr_b,npc,ab1,2,2113.62,1960.19,2379.53,94.73,,0,0,-1,2
ab1_1011_defender_dr_pr,npc,ab1,2,2134.71,1959.10,2309.19,1.56,,0,0,-1,1
ab1_1011_defender_dr_wi,npc,ab1,2,2139.95,1930.47,2332.06,118.53,,0,0,-1,1
ab1_1011_defender_li_a,npc,ab1,2,2143.12,1900.46,2322.60,110.90,,0,0,-1,1
ab1_1011_defender_li_b,npc,ab1,2,2147.02,1869.56,2287.87,3.12,ab1_NPCPathAb1_1011_Guard2,0,0,-1
ab1_1011_defender_li_b,npc,ab1,2,2111.44,1885.02,2276.97,3.12,ab1_NPCPathAb1_1011_Guard1,0,0,-1
ab1_1011_defender_li_b,npc,ab1,2,2137.49,1760.13,2318.69,3.12,,0,0,-1,2
ab1_1011_defender_li_b,npc,ab1,2,2113.62,1960.19,2379.53,94.73,,0,0,-1,2
ab1_1011_defender_li_pr,npc,ab1,2,2134.71,1959.10,2309.19,1.56,,0,0,-1,1
ab1_1011_defender_li_wi,npc,ab1,2,2139.95,1930.47,2332.06,118.53,,0,0,-1,1
